obdobie,md,stredisko,funkcia,ppv,mzda,fond,hodiny,vyplata,uvazok
44075,,16,LABORANT,PZ,928,176,148,913.91,1
44075,,16,LABORANT,PZ,928,176,154,907.37,1
44075,,16,SANITÁR,PZ,696,176,132,677.04,1
44075,,16,Zodpovedný farmaceut,PZ,1740,176,32,1952.03,1
44075,,17,Dohoda,dohoda,0,0,0,270.6,0.25
44075,,17,FARMACEUT,PZ,1400,176,136,1319.54,1
44075,,17,FARMACEUT,PZ,1350,176,160,1122.95,1
44075,,17,LABORANT,PZ,928,176,134.5,819.37,1
44075,,17,LABORANT,PZ,928,176,144,779.41,1
44075,,17,SANITÁR,PZ,696,176,0,0,1
44075,MD,17,Zodpovedný farmaceut,PZ,1850,176,0,0,1
44075,,17,Zodpovedný farmaceut,PZ,1800,176,96,1702.65,1
44075,MD,18,FARMACEUT,PZ,1420,176,0,0,1
44075,,18,FARMACEUT,PZ,1400,176,138.5,1282.47,1
44075,,18,LABORANT,PZ,950,176,141,853.89,1
44075,,18,LABORANT,PZ,928,176,96,859.97,1
44075,,18,SANITÁR,PZ,696,176,138.5,614.07,1
44075,,18,Zodpovedný farmaceut,PZ,1780,176,0,0,1
44075,,19,FARMACEUT,PZ,1250,176,120,1411.93,1
44075,,19,FARMACEUT,PZ,1550,176,91.5,1576.67,1
44075,,19,FARMACEUT,PZ,1330,176,136,1198.49,1
44075,,19,LABORANT,PZ,928,176,120,885.57,1
44075,,19,LABORANT,PZ,928,176,160,822.25,1
44075,,19,SANITÁR,PZ,696,176,128,588.67,1
44075,,19,Zodpovedný farmaceut,PZ,150,22,17,129.29,0.13
44075,,22,Dohoda,dohoda,0,0,0,0,0.25
44075,,22,Dohoda,dohoda,0,0,0,0,0.25
44075,,22,FARMACEUT,PZ,1400,176,160,1213.15,1
44075,,22,FARMACEUT,PZ,1400,176,122,2113.88,1
44075,RD,22,FARMACEUT,PZ,1319,176,0,0,1
44075,,22,LABORANT,PZ,928,176,76,829.54,1
44075,,22,LABORANT,PZ,928,176,112,707.87,1
44075,,22,LABORANT,PZ,928,176,134.5,786.24,1
44075,,22,LABORANT,PZ,928,176,160,763.76,1
44075,,22,SANITÁR,PZ,696,176,112,607.82,1
44075,,22,THP,PZ,700,176,0,0,1
44075,,22,Zodpovedný farmaceut,PZ,2100,176,146,1969.3,1
44075,,25,FARMACEUT,PZ,1050,176,160,1679.41,1
44075,RD,25,FARMACEUT,PZ,980,176,0,0,1
44075,,25,FARMACEUT,PZ,1050,176,128,1145.92,1
44075,RD,25,FARMACEUT,PZ,1050,176,0,0,1
44075,,25,FARMACEUT,PZ,1050,176,144,1131.57,1
44075,,25,FARMACEUT,PZ,1060,176,152,1120.89,1
44075,,25,LABORANT,PZ,938,176,136,886.59,1
44075,,25,LABORANT,PZ,938,176,160,883.13,1
44075,MD,25,LABORANT,PZ,938,176,0,0,1
44075,,25,LABORANT,PZ,928,176,64,457.04,1
44075,,25,SANITÁR,PZ,696,176,144,603.59,1
44075,,25,Zodpovedný farmaceut,PZ,2040,176,160,2101.85,1
44075,,26,FARMACEUT,PZ,1100,176,136,987.53,1
44075,,26,FARMACEUT,PZ,1230,176,152,1068.65,1
44075,,26,LABORANT,PZ,940,176,144,781.59,1
44075,,26,LABORANT,PZ,950,176,144,788.82,1
44075,,26,LABORANT,PZ,940,176,152,792.42,1
44075,,26,SANITÁR,PZ,696,176,152,594.49,1
44075,,26,Zodpovedný farmaceut,PZ,2080,176,134,2059.71,1
44075,,27,FARMACEUT,PZ,1250,176,160,1109.08,1
44075,,27,FARMACEUT,PZ,325,44,40,375.29,0.25
44075,,27,FARMACEUT,PZ,1250,176,152,912.73,1
44075,MD,27,FARMACEUT,PZ,1250,176,0,0,1
44075,,27,FARMACEUT,PZ,1250,176,84,1420.71,1
44075,RD,27,LABORANT,PZ,768,176,0,0,1
44075,,27,LABORANT,PZ,928,176,160,923.71,1
44075,,27,LABORANT,PZ,950,176,112,886.27,1
44075,,27,LABORANT,PZ,928,176,160,915.39,1
44075,,27,SANITÁR,PZ,696,176,152,565.28,1
44075,,27,Zodpovedný farmaceut,PZ,250,22,19,177.06,0.13
44075,MD,27,Zodpovedný farmaceut,PZ,1850,176,0,0,1
44075,,29,FARMACEUT,PZ,1300,176,64,1588.54,1
44075,RD,29,FARMACEUT,PZ,1250,176,0,0,1
44075,,29,FARMACEUT,PZ,1300,176,120,1686.19,1
44075,,29,FARMACEUT,PZ,1250,176,140,1264.09,1
44075,,29,FARMACEUT,PZ,1300,176,160,1406.8,1
44075,RD,29,FARMACEUT,PZ,392,66,0,0,0.38
44075,,29,FARMACEUT,PZ,1300,176,160,1223.1,1
44075,,29,LABORANT,PZ,928,176,152,959.29,1
44075,,29,LABORANT,PZ,928,176,152,948.12,1
44075,,29,LABORANT,PZ,928,176,160,882.02,1
44075,RD,29,LABORANT,PZ,928,176,0,0,1
44075,,29,LABORANT,PZ,928,176,160,911.67,1
44075,,29,LABORANT,PZ,928,176,128,987.32,1
44075,,29,SANITÁR,PZ,696,176,16,169.14,1
44075,,29,Zodpovedný farmaceut,PZ,2020,176,160,2141.14,1
44075,RD,29,Zodpovedný farmaceut,PZ,2000,176,0,0,1
44075,,30,Dohoda,dohoda,0,0,0,0,0.25
44075,,30,Dohoda,dohoda,0,0,0,0,0.25
44075,,30,FARMACEUT,PZ,1570,176,162,1464.97,1
44075,,30,FARMACEUT,PZ,1300,176,160,1084.63,1
44075,RD,30,FARMACEUT,PZ,1300,176,0,0,1
44075,,30,LABORANT,PZ,930,176,129,943.75,1
44075,,30,LABORANT,PZ,930,176,122.5,1041.68,1
44075,,30,SANITÁR,PZ,348,88,44,164.41,0.5
44075,,30,Zodpovedný farmaceut,PZ,1900,176,128,1842.06,1
44075,,31,Dohoda,dohoda,0,0,0,173.2,0.25
44075,,31,FARMACEUT,PZ,1260,176,152,1178.17,1
44075,,31,FARMACEUT,PZ,1270,176,120,1261.03,1
44075,,31,LABORANT,PZ,928,176,152,903.43,1
44075,,31,LABORANT,PZ,928,176,160,902.29,1
44075,,31,LABORANT,PZ,928,176,108,948.93,1
44075,,31,SANITÁR,PZ,696,176,152,616.26,1
44075,,31,Zodpovedný farmaceut,PZ,1820,176,156,1857.68,1
44075,,32,FARMACEUT,PZ,1380,176,144,1186.29,1
44075,,32,LABORANT,PZ,928,176,0,0,1
44075,,32,LABORANT,PZ,928,176,152,750.18,1
44075,,32,LABORANT,PZ,696,132,120,493.49,0.75
44075,,32,SANITÁR,PZ,696,176,128,704.03,1
44075,,32,Zodpovedný farmaceut,PZ,1850,176,144,1936.01,1
44075,,33,Dohoda,dohoda,0,0,0,0,0.25
44075,RD,33,FARMACEUT,PZ,1250,176,0,0,1
44075,,33,FARMACEUT,PZ,1300,176,72,1318.01,1
44075,,33,FARMACEUT,PZ,1300,176,160,1295.62,1
44075,,33,FARMACEUT,PZ,1300,176,107,1396.81,1
44075,,33,LABORANT,PZ,928,176,152,1047.96,1
44075,,33,LABORANT,PZ,928,176,152,1050.41,1
44075,,33,LABORANT,PZ,928,176,160,1024.2,1
44075,MD,33,LABORANT,PZ,928,176,0,0,1
44075,,33,SANITÁR,PZ,435,110,100,463.5,0.63
44075,,33,SANITÁR,PZ,696,176,88,508,1
44075,,33,Zodpovedný farmaceut,PZ,1910,176,125,1903.11,1
44075,,34,Dohoda,dohoda,0,0,0,492.36,0.5
44075,,34,FARMACEUT,PZ,1450,176,144,1467.19,1
44075,,34,FARMACEUT,PZ,1303,176,152,1275.11,1
44075,,34,FARMACEUT,PZ,1200,176,96,1032.83,1
44075,,34,LABORANT,PZ,978,176,152,891.31,1
44075,,34,LABORANT,PZ,978,176,120,1093.12,1
44075,RD,34,LABORANT,PZ,882,176,0,0,1
44075,MD,34,LABORANT,PZ,768,176,0,0,1
44075,RD,34,LABORANT,PZ,700,176,0,0,1
44075,RD,34,LABORANT,PZ,928,176,0,0,1
44075,,34,LABORANT,PZ,948,176,132,951.73,1
44075,,34,SANITÁR,PZ,696,176,140,615.67,1
44075,,34,Zodpovedný farmaceut,PZ,1750,176,163.5,1772.07,1
44075,,35,Dohoda,dohoda,0,0,0,622.08,0.25
44075,,35,FARMACEUT,PZ,1400,176,150.5,1360.31,1
44075,,35,LABORANT,PZ,970,176,120,975.87,1
44075,,35,SANITÁR,PZ,696,176,160,590.71,1
44075,,35,Zodpovedný farmaceut,PZ,1852,176,56,1928.83,1
44075,,36,FARMACEUT,PZ,1470,176,120,2049.22,1
44075,,36,FARMACEUT,PZ,1350,176,136,1546.94,1
44075,,36,FARMACEUT,PZ,1300,132,66,1253.93,0.75
44075,RD,36,FARMACEUT,PZ,1400,176,0,0,1
44075,,36,FARMACEUT,PZ,1200,176,152,950.12,1
44075,,36,LABORANT,PZ,928,176,166,1029.82,1
44075,,36,LABORANT,PZ,928,176,172.5,1642.21,1
44075,,36,LABORANT,PZ,928,176,144,1051.58,1
44075,,36,LABORANT,PZ,696,176,0,649.64,1
44075,RD,36,LABORANT,PZ,915,176,0,0,1
44075,,36,LABORANT,PZ,928,176,161,983.42,1
44075,,36,SANITÁR,PZ,696,176,160,606.14,1
44075,,36,Zodpovedný farmaceut,PZ,1900,176,139.5,2165.83,1
44075,,37,Dohoda,dohoda,0,0,0,70.81,0.25
44075,,37,FARMACEUT,PZ,1100,176,128,976.07,1
44075,,37,FARMACEUT,PZ,1340,176,136,1342.55,1
44075,,37,FARMACEUT,PZ,1270,176,112,1139.43,1
44075,,37,FARMACEUT,PZ,1300,176,144,1174.74,1
44075,RD,37,LABORANT,PZ,875,176,0,0,1
44075,,37,SANITÁR,PZ,696,176,128,585.92,1
44075,,37,Zodpovedný farmaceut,PZ,200,22,20,140.29,0.13
44075,,38,FARMACEUT,PZ,1350,176,146.5,1362.63,1
44075,RD,38,FARMACEUT,PZ,1230,176,0,0,1
44075,,38,FARMACEUT,PZ,1250,176,160,1066.16,1
44075,MD,38,FARMACEUT,PZ,1290,176,0,0,1
44075,RD,38,FARMACEUT,PZ,1180,176,0,0,1
44075,,38,FARMACEUT,PZ,1200,176,114.5,1193.88,1
44075,RD,38,LABORANT,PZ,608,176,0,0,1
44075,,38,LABORANT,PZ,928,176,86,1209.81,1
44075,,38,LABORANT,PZ,928,176,140.5,1172.12,1
44075,,38,LABORANT,PZ,928,176,148.5,955.67,1
44075,,38,SANITÁR,PZ,696,176,156,609.09,1
44075,,38,Zodpovedný farmaceut,PZ,1670,176,113,1657.22,1
44075,,39,Dohoda,dohoda,0,0,0,0,0.25
44075,,39,FARMACEUT,PZ,1200,176,112,1318.86,1
44075,,39,FARMACEUT,PZ,1044,176,160,1118.36,1
44075,,39,FARMACEUT,PZ,1050,176,0,1916.1,1
44075,,39,FARMACEUT,PZ,1044,176,120,1042.49,1
44075,,39,FARMACEUT,PZ,1300,176,112,1315.08,1
44075,MD,39,FARMACEUT,PZ,1355,176,0,0,1
44075,,39,FARMACEUT,PZ,1044,176,0,67.38,1
44075,,39,LABORANT,PZ,928,176,128,876.1,1
44075,,39,LABORANT,PZ,928,176,104,882.3,1
44075,,39,LABORANT,PZ,945,176,152,1020.43,1
44075,,39,LABORANT,PZ,928,176,160,820.94,1
44075,,39,THP,PZ,722,176,144,659.53,1
44075,,39,Zodpovedný farmaceut,PZ,1800,176,160,1612.53,1
44075,,40,FARMACEUT,PZ,1150,132,90,1053.14,0.75
44075,MD,40,LABORANT,PZ,768,176,0,0,1
44075,,40,LABORANT,PZ,928,176,128,876.6,1
44075,,40,SANITÁR,PZ,696,176,136,604.27,1
44075,,40,Zodpovedný farmaceut,PZ,1720,176,162,1720.47,1
44075,,41,Dohoda,dohoda,0,0,0,301.32,0.5
44075,,41,FARMACEUT,PZ,1500,176,152,1596.13,1
44075,,41,FARMACEUT,PZ,1500,176,0,0,1
44075,MD,41,FARMACEUT,PZ,1450,176,0,0,1
44075,,41,FARMACEUT,PZ,1150,132,108,1009.49,0.75
44075,,41,FARMACEUT,PZ,1380,132,102,1201.92,0.75
44075,,41,FARMACEUT,PZ,1250,176,0,761.47,1
44075,,41,FARMACEUT,PZ,1300,176,131.5,1496.53,1
44075,,41,FARMACEUT,PZ,1380,176,88,1006.78,1
44075,,41,LABORANT,PZ,928,176,64,777.56,1
44075,,41,LABORANT,PZ,928,176,152,730.83,1
44075,,41,LABORANT,PZ,950,176,136,716.29,1
44075,,41,SANITÁR,PZ,696,176,144,582.95,1
44075,RD,41,SANITÁR,PZ,668,176,0,0,1
44075,,41,SANITÁR,PZ,696,176,88,586.39,1
44075,,41,THP,PZ,696,176,133.5,608.16,1
44075,,41,Zodpovedný farmaceut,PZ,2250,176,141,2728.08,1
44075,,42,FARMACEUT,PZ,940,132,72,849.76,0.75
44075,,42,FARMACEUT,PZ,1270,176,136,1405.02,1
44075,,42,FARMACEUT,PZ,1280,176,136,1312.96,1
44075,,42,LABORANT,PZ,928,176,140,939.39,1
44075,,42,LABORANT,PZ,1000,176,160,1121.35,1
44075,,42,LABORANT,PZ,1000,176,120,1080.77,1
44075,,42,SANITÁR,PZ,736,176,140,624.78,1
44075,,42,Zodpovedný farmaceut,PZ,1660,176,128,1660.33,1
44075,RD,43,FARMACEUT,PZ,1450,176,0,0,1
44075,,43,FARMACEUT,PZ,1395,176,152,1249.53,1
44075,,43,FARMACEUT,PZ,1350,176,96,1525.97,1
44075,,43,LABORANT,PZ,928,176,152,893.62,1
44075,,43,LABORANT,PZ,928,176,144,1060.24,1
44075,,43,LABORANT,PZ,928,176,112,953.19,1
44075,,43,SANITÁR,PZ,696,176,144,690.02,1
44075,,43,Zodpovedný farmaceut,PZ,1800,176,152,1871.41,1
44075,,45,Dohoda,dohoda,0,0,0,111.13,0.25
44075,,45,FARMACEUT,PZ,1100,176,160,951.41,1
44075,RD,45,FARMACEUT,PZ,1230,176,0,0,1
44075,,45,FARMACEUT,PZ,1100,176,120,1095.66,1
44075,,45,FARMACEUT,PZ,1230,176,128,1257.02,1
44075,RD,45,LABORANT,PZ,870,176,0,0,1
44075,,45,LABORANT,PZ,928,176,128,913.79,1
44075,,45,LABORANT,PZ,928,176,160,909.76,1
44075,,45,Zodpovedný farmaceut,PZ,1800,176,160,1650.96,1
44075,RD,46,FARMACEUT,PZ,1170,176,0,0,1
44075,,46,FARMACEUT,PZ,1300,176,104,1082.45,1
44075,,46,LABORANT,PZ,928,176,144,771.72,1
44075,,46,LABORANT,PZ,928,176,144,771.59,1
44075,RD,46,LABORANT,PZ,700,176,0,0,1
44075,,46,SANITÁR,PZ,696,176,136,562.15,1
44075,RD,46,Zodpovedný farmaceut,PZ,1700,176,0,0,1
44075,,46,Zodpovedný farmaceut,PZ,1800,176,152,1570.13,1
44075,,47,FARMACEUT,PZ,1350,176,152,1317.76,1
44075,,47,FARMACEUT,PZ,1600,176,120,1538.86,1
44075,,47,FARMACEUT,PZ,1300,176,120,1819.46,1
44075,,47,LABORANT,PZ,928,176,152,1035.43,1
44075,,47,LABORANT,PZ,928,176,152,905.45,1
44075,,47,LABORANT,PZ,928,176,152,966.35,1
44075,,47,SANITÁR,PZ,696,176,144,631.55,1
44075,RD,47,Zodpovedný farmaceut,PZ,1726,176,0,0,1
44075,,48,FARMACEUT,PZ,1300,176,115,1437.31,1
44075,,48,LABORANT,PZ,928,176,172.5,985.39,1
44075,MD,48,LABORANT,PZ,928,176,0,0,1
44075,,48,LABORANT,PZ,928,176,149.5,1035.09,1
44075,,48,SANITÁR,PZ,696,176,96,544.46,1
44075,,48,Zodpovedný farmaceut,PZ,1710,176,192,2221.32,1
44075,,49,Dohoda,dohoda,0,0,0,0,0.5
44075,,49,FARMACEUT,PZ,1380,176,151,1436,1
44075,,49,LABORANT,PZ,928,176,165.5,907.96,1
44075,,49,LABORANT,PZ,928,176,112,967.34,1
44075,,49,LABORANT,PZ,928,176,152,886.35,1
44075,,49,SANITÁR,PZ,696,176,64,628.86,1
44075,,49,Zodpovedný farmaceut,PZ,1800,176,58.5,1371.79,1
44075,,50,Dohoda,dohoda,0,0,0,0,0.25
44075,,50,LABORANT,PZ,928,176,94.5,853.7,1
44075,,50,SANITÁR,PZ,522,132,96,421.23,0.75
44075,,50,Zodpovedný farmaceut,PZ,1750,176,151,1960.27,1
44075,,51,Dohoda,dohoda,0,0,0,311.04,0.25
44075,,51,FARMACEUT,PZ,1300,176,152,1309.76,1
44075,,51,FARMACEUT,PZ,1200,176,128,1134.44,1
44075,MD,51,FARMACEUT,PZ,1300,176,0,0,1
44075,RD,51,Zodpovedný farmaceut,PZ,1450,176,0,0,1
44075,,51,Zodpovedný farmaceut,PZ,200,22,20,171.45,0.13
44075,,52,Dohoda,dohoda,0,0,0,229,0.5
44075,,52,FARMACEUT,PZ,1200,176,114.5,1368.98,1
44075,,52,FARMACEUT,PZ,1250,176,151,1281.07,1
44075,RD,52,FARMACEUT,PZ,1200,176,0,0,1
44075,,52,LABORANT,PZ,928,176,153.5,977.85,1
44075,RD,52,LABORANT,PZ,832,176,0,0,1
44075,,52,LABORANT,PZ,928,176,155.5,896.19,1
44075,,52,LABORANT,PZ,928,176,150.5,1076.81,1
44075,,52,SANITÁR,PZ,696,176,136,596.28,1
44075,,52,Zodpovedný farmaceut,PZ,1800,176,124,1847.24,1
44075,,54,Dohoda,dohoda,0,0,0,0,0.25
44075,,54,Dohoda,dohoda,0,0,0,157.62,0.25
44075,,54,Dohoda,dohoda,0,0,0,0,0.25
44075,,54,FARMACEUT,PZ,1300,176,128,1276.41,1
44075,RD,54,FARMACEUT,PZ,1300,176,0,0,1
44075,,54,FARMACEUT,PZ,650,88,76,700.09,0.5
44075,,54,FARMACEUT,PZ,1300,176,160,1285.12,1
44075,,54,FARMACEUT,PZ,1500,176,160,1343.58,1
44075,,54,LABORANT,PZ,928,176,152,959.35,1
44075,,54,LABORANT,PZ,968,176,144,1053.07,1
44075,,54,LABORANT,PZ,968,176,140,970.7,1
44075,,54,LABORANT,PZ,968,176,112,1070.35,1
44075,,54,SANITÁR,PZ,696,176,128,613.99,1
44075,,54,Zodpovedný farmaceut,PZ,1800,176,160,1718.03,1
44075,MD,54,Zodpovedný farmaceut,PZ,1700,176,0,0,1
44075,,55,FARMACEUT,PZ,1250,176,96,1594.94,1
44075,MD,55,FARMACEUT,PZ,1500,176,0,0,1
44075,,55,FARMACEUT,PZ,1500,176,160,1145.19,1
44075,,55,FARMACEUT,PZ,1660,176,148,1484.31,1
44075,,55,LABORANT,PZ,237.5,44,40,290.1,0.25
44075,,55,LABORANT,PZ,928,176,120,950.21,1
44075,,55,LABORANT,PZ,928,176,144,930.48,1
44075,,55,SANITÁR,PZ,696,176,129.5,635.09,1
44075,,55,Zodpovedný farmaceut,PZ,1760,176,160,1830.29,1
44075,,56,FARMACEUT,PZ,1300,176,152,1005.9,1
44075,RD,56,FARMACEUT,PZ,1280,176,0,0,1
44075,,56,FARMACEUT,PZ,1400,176,149.5,1480.74,1
44075,,56,FARMACEUT,PZ,1250,176,120,1298.81,1
44075,,56,LABORANT,PZ,928,176,164,4177.69,1
44075,,56,LABORANT,PZ,928,176,128,944.28,1
44075,MD,56,LABORANT,PZ,768,176,0,0,1
44075,RD,56,LABORANT,PZ,870,176,0,0,1
44075,,56,THP,PZ,696,176,164,692.04,1
44075,,56,Zodpovedný farmaceut,PZ,1740,176,144,1964.83,1
44075,,57,SANITÁR,PZ,696,176,152,587.6,1
44075,,57,Zodpovedný farmaceut,PZ,1650,176,160,1505.9,1
44075,RD,57,Zodpovedný farmaceut,PZ,250,22,0,0,0.13
44075,,58,FARMACEUT,PZ,1450,176,136,1210.77,1
44075,,58,FARMACEUT,PZ,1400,176,120,1062.45,1
44075,,58,LABORANT,PZ,940,176,136,783.38,1
44075,,58,SANITÁR,PZ,696,176,152,569.5,1
44075,,58,Zodpovedný farmaceut,PZ,1600,176,152,1406.9,1
44075,,59,FARMACEUT,PZ,1350,176,153,1219,1
44075,,59,LABORANT,PZ,928,176,144,918.7,1
44075,,59,LABORANT,PZ,928,176,144,827.92,1
44075,,59,SANITÁR,PZ,696,176,160,539.83,1
44075,,59,Zodpovedný farmaceut,PZ,1750,176,144,1585.45,1
44075,,61,Dohoda,dohoda,0,0,0,180.79,0.5
44075,,61,FARMACEUT,PZ,1300,176,160,1404.39,1
44075,RD,61,FARMACEUT,PZ,1250,176,0,0,1
44075,,61,FARMACEUT,PZ,1400,176,152,1552,1
44075,,61,FARMACEUT,PZ,1400,176,140,1622.58,1
44075,,61,LABORANT,PZ,928,176,99.5,636.72,1
44075,,61,LABORANT,PZ,928,176,121.5,1326.5,1
44075,,61,LABORANT,PZ,928,176,128,1146.48,1
44075,MD,61,LABORANT,PZ,928,176,0,0,1
44075,,61,SANITÁR,PZ,696,176,0,0,1
44075,,61,Zodpovedný farmaceut,PZ,1980,176,124,2205.4,1
44075,,62,Dohoda,dohoda,0,0,0,0,0.25
44075,,62,Dohoda,dohoda,0,0,0,72.32,0.5
44075,MD,62,FARMACEUT,PZ,1200,176,0,0,1
44075,,62,FARMACEUT,PZ,1300,176,143,1545.01,1
44075,RD,62,FARMACEUT,PZ,1100,176,0,0,1
44075,RD,62,LABORANT,PZ,832,176,0,0,1
44075,,62,LABORANT,PZ,928,176,172.5,1031.44,1
44075,,62,LABORANT,PZ,928,176,126.5,987.04,1
44075,RD,62,SANITÁR,PZ,624,176,0,0,1
44075,,62,SANITÁR,PZ,174,44,22,82.23,0.25
44075,,62,Zodpovedný farmaceut,PZ,1850,176,159,2814.82,1
44075,,63,FARMACEUT,PZ,1325,176,151,1290.86,1
44075,,63,LABORANT,PZ,928,176,148,878.47,1
44075,,63,LABORANT,PZ,928,176,144,982.5,1
44075,,63,SANITÁR,PZ,696,176,128,611.36,1
44075,,63,Zodpovedný farmaceut,PZ,1650,176,136,1693.47,1
44075,,64,Dohoda,dohoda,0,0,0,224.48,0.5
44075,,64,Dohoda,dohoda,0,0,0,381.02,0.25
44075,,64,FARMACEUT,PZ,1300,176,128,1657.93,1
44075,,64,FARMACEUT,PZ,1200,176,160,1267.29,1
44075,,64,LABORANT,PZ,928,176,112,941.41,1
44075,,64,LABORANT,PZ,928,176,136,833.07,1
44075,RD,64,LABORANT,PZ,768,176,0,0,1
44075,,64,LABORANT,PZ,928,176,120,905.09,1
44075,,64,SANITÁR,PZ,696,176,120,617.99,1
44075,,64,Zodpovedný farmaceut,PZ,1850,176,0,0,1
44075,,65,Dohoda,dohoda,0,0,0,0,0.25
44075,,65,Dohoda,dohoda,0,0,0,0,0.25
44075,,65,FARMACEUT,PZ,1300,176,128,1379.69,1
44075,,65,SANITÁR,PZ,174,44,36,139.81,0.25
