obdobie,md,stredisko,funkcia,ppv,mzda,fond,hodiny,vyplata,uvazok
44136,,15,Laborant,PZ,928,168,152,1119.2,1
44136,,15,Laborant,PZ,928,168,152,1082.7,1
44136,,15,Zodpovedný farmaceut,PZ,2324,168,136,2468.02,1
44136,,16,Farmaceut,PZ,1150,168,116,1336.29,1
44136,,16,Farmaceut,PZ,1428,168,116.5,1875.31,1
44136,,16,Laborant,PZ,928,168,127,1300.9,1
44136,,16,Laborant,PZ,928,168,163.5,1102.87,1
44136,,16,Sanitár,PZ,696,168,120,755.61,1
44136,,16,Zodpovedný farmaceut,PZ,1740,168,134.5,1997.66,1
44136,,17,Dohoda,dohoda,0,0,0,160,0.5
44136,,17,Dohoda,dohoda,0,0,0,270.6,0.25
44136,,17,Farmaceut,PZ,1400,168,24,1538.9,1
44136,,17,Farmaceut,PZ,1350,168,152,1307.58,1
44136,,17,Laborant,PZ,928,168,144,950.16,1
44136,,17,Laborant,PZ,928,168,152,926.71,1
44136,,17,Sanitár,PZ,696,168,0,0,1
44136,MD,17,Zodpovedný farmaceut,PZ,1850,168,0,0,1
44136,,17,Zodpovedný farmaceut,PZ,1800,168,132,1876.33,1
44136,,18,Dohoda,dohoda,0,0,0,167.4,0.5
44136,RD,18,Farmaceut,PZ,1420,168,0,0,1
44136,,18,Farmaceut,PZ,1400,168,152,1320.17,1
44136,,18,Laborant,PZ,950,168,135,921.29,1
44136,,18,Laborant,PZ,928,168,148.5,910.82,1
44136,,18,Sanitár,PZ,696,168,157,677.21,1
44136,,18,Zodpovedný farmaceut,PZ,1780,168,0,0,1
44136,,19,Farmaceut,PZ,1250,168,120,1460.06,1
44136,,19,Farmaceut,PZ,1550,168,136,1601.22,1
44136,,19,Farmaceut,PZ,1330,168,156,1116.36,1
44136,,19,Laborant,PZ,928,168,120,922.99,1
44136,,19,Laborant,PZ,928,168,148,927.82,1
44136,,19,Sanitár,PZ,696,168,136,787.87,1
44136,,19,Zodpovedný farmaceut,PZ,150,21,16.5,136.27,0.13
44136,,22,Dohoda,dohoda,0,0,0,0,0.25
44136,,22,Dohoda,dohoda,0,0,0,0,0.25
44136,,22,Farmaceut,PZ,1400,168,122,1316.89,1
44136,,22,Farmaceut,PZ,1400,168,162,2103.59,1
44136,RD,22,Farmaceut,PZ,1319,168,0,0,1
44136,,22,Laborant,PZ,928,168,144,863.51,1
44136,,22,Laborant,PZ,928,168,148,816.22,1
44136,,22,Laborant,PZ,928,168,112,704.95,1
44136,,22,Laborant,PZ,928,168,144,823.82,1
44136,,22,Sanitár,PZ,696,168,0,96,1
44136,,22,THP,PZ,700,168,0,0,1
44136,,22,Zodpovedný farmaceut,PZ,2100,168,164,2017.45,1
44136,,25,Farmaceut,PZ,1050,168,120,1513.05,1
44136,MD,25,Farmaceut,PZ,980,168,0,0,1
44136,,25,Farmaceut,PZ,1050,168,156,1239.69,1
44136,RD,25,Farmaceut,PZ,1050,168,0,0,1
44136,,25,Farmaceut,PZ,1050,168,144,1230.45,1
44136,,25,Farmaceut,PZ,1060,168,160,1272.52,1
44136,,25,Laborant,PZ,938,168,136,984.43,1
44136,,25,Laborant,PZ,938,168,124,1017.29,1
44136,MD,25,Laborant,PZ,938,168,0,0,1
44136,,25,Laborant,PZ,928,168,150,1114.18,1
44136,,25,Sanitár,PZ,696,168,112,690.01,1
44136,,25,Zodpovedný farmaceut,PZ,2040,168,123,2330.41,1
44136,,26,Farmaceut,PZ,1100,168,120,1076.65,1
44136,,26,Farmaceut,PZ,1230,168,160,1077.16,1
44136,,26,Laborant,PZ,940,168,160,824.6,1
44136,,26,Laborant,PZ,950,168,144,834.06,1
44136,,26,Laborant,PZ,940,168,134.5,842.43,1
44136,,26,Sanitár,PZ,696,168,136,636.79,1
44136,,26,Zodpovedný farmaceut,PZ,2080,168,136,1937.28,1
44136,,27,Farmaceut,PZ,325,42,40,475.81,0.25
44136,,27,Farmaceut,PZ,1250,168,158,1279.98,1
44136,,27,Farmaceut,PZ,1300,168,113,781.15,1
44136,MD,27,Farmaceut,PZ,1250,168,0,0,1
44136,,27,Farmaceut,PZ,1250,168,144,1435.08,1
44136,RD,27,Laborant,PZ,768,168,0,0,1
44136,,27,Laborant,PZ,928,168,104,994.05,1
44136,,27,Laborant,PZ,950,168,160,1031.51,1
44136,,27,Laborant,PZ,928,168,160,1224.92,1
44136,,27,Sanitár,PZ,696,168,152,692.01,1
44136,,27,Zodpovedný farmaceut,PZ,250,21,20,175.36,0.13
44136,MD,27,Zodpovedný farmaceut,PZ,1850,168,0,0,1
44136,,29,Farmaceut,PZ,1300,168,144,1405.12,1
44136,RD,29,Farmaceut,PZ,1250,168,0,0,1
44136,,29,Farmaceut,PZ,1300,168,136,1672.04,1
44136,,29,Farmaceut,PZ,1250,168,144,1341.73,1
44136,,29,Farmaceut,PZ,1300,168,128,1458.5,1
44136,RD,29,Farmaceut,PZ,392,63,0,0,0.38
44136,,29,Farmaceut,PZ,1300,168,128,1338.52,1
44136,,29,Laborant,PZ,928,168,160,971.53,1
44136,,29,Laborant,PZ,928,168,128,1022.95,1
44136,,29,Laborant,PZ,928,168,120,1105.68,1
44136,,29,Laborant,PZ,928,168,80,490.75,1
44136,RD,29,Laborant,PZ,928,168,0,0,1
44136,,29,Laborant,PZ,928,168,104,1142.02,1
44136,,29,Laborant,PZ,928,168,144,1184.88,1
44136,,29,Sanitár,PZ,696,168,120,658.35,1
44136,,29,Zodpovedný farmaceut,PZ,2020,168,160,2447.64,1
44136,RD,29,Zodpovedný farmaceut,PZ,2000,168,0,0,1
44136,,30,Dohoda,dohoda,0,0,0,0,0.25
44136,,30,Dohoda,dohoda,0,0,0,0,0.25
44136,,30,Farmaceut,PZ,1570,168,161,1505.9,1
44136,,30,Farmaceut,PZ,1300,168,138,1279.95,1
44136,RD,30,Farmaceut,PZ,1300,168,0,0,1
44136,,30,Laborant,PZ,930,168,161,1031.19,1
44136,,30,Laborant,PZ,930,168,96,1051.69,1
44136,,30,Sanitár,PZ,522,126,114,568.62,0.75
44136,,30,Zodpovedný farmaceut,PZ,1900,168,139.5,1934.26,1
44136,,31,Dohoda,dohoda,0,0,0,187.66,0.25
44136,,31,Farmaceut,PZ,1260,168,160,1246.13,1
44136,,31,Farmaceut,PZ,1270,168,120,1517.89,1
44136,,31,Laborant,PZ,928,168,106,771.29,1
44136,,31,Laborant,PZ,928,168,166.5,1328.48,1
44136,,31,Laborant,PZ,928,168,136,1005.98,1
44136,,31,Sanitár,PZ,696,168,136,694.11,1
44136,,31,Zodpovedný farmaceut,PZ,1820,168,163,2012.32,1
44136,,32,Farmaceut,PZ,1380,168,150,1506.28,1
44136,MD,32,Laborant,PZ,928,168,0,0,1
44136,,32,Laborant,PZ,928,168,160,798.29,1
44136,,32,Laborant,PZ,696,126,120,677.69,0.75
44136,,32,Sanitár,PZ,696,168,124,748.54,1
44136,,32,Zodpovedný farmaceut,PZ,1850,168,146,1970.19,1
44136,RD,33,Farmaceut,PZ,1250,168,0,0,1
44136,,33,Farmaceut,PZ,1300,168,161,1356.72,1
44136,,33,Farmaceut,PZ,1300,168,138,1423.41,1
44136,,33,Farmaceut,PZ,1300,168,147,1950.81,1
44136,,33,Laborant,PZ,928,168,88,1406.1,1
44136,,33,Laborant,PZ,928,168,138,1186.23,1
44136,,33,Laborant,PZ,928,168,161,1156.47,1
44136,MD,33,Laborant,PZ,928,168,0,0,1
44136,,33,Sanitár,PZ,435,105,80,483.54,0.63
44136,,33,Sanitár,PZ,696,168,120,676.88,1
44136,,33,Zodpovedný farmaceut,PZ,1910,168,144,1856.24,1
44136,,34,Dohoda,dohoda,0,0,0,265.59,0.5
44136,,34,Farmaceut,PZ,1450,168,88,1557.08,1
44136,,34,Farmaceut,PZ,1303,168,112,1382.68,1
44136,,34,Farmaceut,PZ,1200,168,0,15,1
44136,,34,Laborant,PZ,978,168,112,1125.44,1
44136,,34,Laborant,PZ,1078,168,96,1119.43,1
44136,RD,34,Laborant,PZ,882,168,0,0,1
44136,RD,34,Laborant,PZ,768,168,0,0,1
44136,RD,34,Laborant,PZ,700,168,0,0,1
44136,RD,34,Laborant,PZ,928,168,0,0,1
44136,,34,Laborant,PZ,948,168,100,1096.86,1
44136,,34,Sanitár,PZ,696,168,128,681.04,1
44136,,34,Zodpovedný farmaceut,PZ,1750,168,128,1916.07,1
44136,,35,Dohoda,dohoda,0,0,0,233.28,0.25
44136,,35,Farmaceut,PZ,1400,168,141.5,1415.99,1
44136,,35,Laborant,PZ,970,168,137.5,864.38,1
44136,,35,Sanitár,PZ,696,168,136,664.35,1
44136,,35,Zodpovedný farmaceut,PZ,1852,168,128,1932.41,1
44136,,36,Farmaceut,PZ,1470,168,136,2551.76,1
44136,,36,Farmaceut,PZ,1350,168,156,1711.94,1
44136,,36,Farmaceut,PZ,1300,126,90,1678.54,0.75
44136,RD,36,Farmaceut,PZ,1400,168,0,0,1
44136,,36,Laborant,PZ,928,168,150,1146.04,1
44136,,36,Laborant,PZ,928,168,165,1606.09,1
44136,,36,Laborant,PZ,928,168,138,1294.6,1
44136,MD,36,Laborant,PZ,696,168,0,0,1
44136,RD,36,Laborant,PZ,915,168,0,0,1
44136,,36,Laborant,PZ,928,168,123,1283.8,1
44136,,36,Sanitár,PZ,696,168,144,669.47,1
44136,,36,Zodpovedný farmaceut,PZ,1900,168,144.5,2376.96,1
44136,,37,Dohoda,dohoda,0,0,0,81.36,0.25
44136,,37,Farmaceut,PZ,1100,168,116,1140.88,1
44136,,37,Farmaceut,PZ,1340,168,132,1449.48,1
44136,,37,Farmaceut,PZ,1270,168,136,1302.04,1
44136,,37,Farmaceut,PZ,1300,168,136,1381.91,1
44136,RD,37,Laborant,PZ,875,168,0,0,1
44136,,37,Sanitár,PZ,696,168,96,674.4,1
44136,,37,Zodpovedný farmaceut,PZ,200,21,9,136.98,0.13
44136,,38,Farmaceut,PZ,1350,168,126.5,1520.12,1
44136,RD,38,Farmaceut,PZ,1230,168,0,0,1
44136,,38,Farmaceut,PZ,1250,168,137,1444.93,1
44136,MD,38,Farmaceut,PZ,1290,168,0,0,1
44136,RD,38,Farmaceut,PZ,1180,168,0,0,1
44136,,38,Farmaceut,PZ,1200,168,128,1418.76,1
44136,RD,38,Laborant,PZ,608,168,0,0,1
44136,,38,Laborant,PZ,928,168,131,1334.74,1
44136,,38,Laborant,PZ,928,168,133.5,1315.48,1
44136,,38,Laborant,PZ,928,168,161,1071.27,1
44136,,38,Sanitár,PZ,696,168,120,669.44,1
44136,,38,Zodpovedný farmaceut,PZ,1670,168,104,1705.32,1
44136,,39,Farmaceut,PZ,1044,168,165,1136.54,1
44136,,39,Farmaceut,PZ,1044,168,100,1148.45,1
44136,,39,Farmaceut,PZ,1300,168,160,1236.19,1
44136,RD,39,Farmaceut,PZ,1355,168,0,0,1
44136,,39,Farmaceut,PZ,1200,168,168,1357.33,1
44136,,39,Laborant,PZ,928,168,160,987.36,1
44136,,39,Laborant,PZ,928,168,152,1003.72,1
44136,,39,Laborant,PZ,945,168,152,973.69,1
44136,,39,Laborant,PZ,928,168,128,968.33,1
44136,,39,THP,PZ,722,168,120,635.58,1
44136,,39,Zodpovedný farmaceut,PZ,1800,168,120.5,1877.18,1
44136,,40,Farmaceut,PZ,1150,126,120,1221.44,0.75
44136,MD,40,Laborant,PZ,768,168,0,0,1
44136,,40,Laborant,PZ,928,168,128,1022.97,1
44136,,40,Sanitár,PZ,696,168,136,673.23,1
44136,,40,Zodpovedný farmaceut,PZ,1720,168,152,1745.18,1
44136,,41,Dohoda,dohoda,0,0,0,301.32,0.5
44136,,41,Farmaceut,PZ,1500,168,160,1368.43,1
44136,MD,41,Farmaceut,PZ,1500,168,0,0,1
44136,RD,41,Farmaceut,PZ,1450,168,0,0,1
44136,,41,Farmaceut,PZ,1150,126,114,1092.22,0.75
44136,,41,Farmaceut,PZ,1380,126,114,1249.71,0.75
44136,,41,Farmaceut,PZ,1250,168,132,920.26,1
44136,,41,Farmaceut,PZ,1300,168,160,1275.19,1
44136,,41,Farmaceut,PZ,1380,168,92,1678.88,1
44136,,41,Laborant,PZ,928,168,152,788.34,1
44136,,41,Laborant,PZ,928,168,144,791.22,1
44136,,41,Laborant,PZ,950,168,150.5,732.46,1
44136,,41,Sanitár,PZ,696,168,152,620.92,1
44136,RD,41,Sanitár,PZ,668,168,0,0,1
44136,,41,Sanitár,PZ,696,168,160,611.36,1
44136,,41,THP,PZ,696,168,143.25,643.83,1
44136,,41,Zodpovedný farmaceut,PZ,2250,168,136,2351.67,1
44136,,42,Farmaceut,PZ,940,126,78,1061.27,0.75
44136,,42,Farmaceut,PZ,1200,168,80,511.09,1
44136,,42,Farmaceut,PZ,1270,168,148,1353.54,1
44136,,42,Farmaceut,PZ,1280,168,80,1467.48,1
44136,,42,Laborant,PZ,928,168,136,1000.69,1
44136,,42,Laborant,PZ,1000,168,148,1330.87,1
44136,,42,Laborant,PZ,1000,168,136,1114.03,1
44136,,42,Sanitár,PZ,736,168,120,702.34,1
44136,,42,Zodpovedný farmaceut,PZ,1660,168,144,1653.62,1
44136,RD,43,Farmaceut,PZ,1450,168,0,0,1
44136,,43,Farmaceut,PZ,1395,168,160,1347.84,1
44136,,43,Farmaceut,PZ,1350,168,144,1483.51,1
44136,,43,Farmaceut,PZ,1300,168,136,1255.75,1
44136,,43,Laborant,PZ,928,168,152,1105.12,1
44136,,43,Laborant,PZ,928,168,128,814.56,1
44136,,43,Laborant,PZ,928,168,120,1102.21,1
44136,,43,Laborant,PZ,928,168,128,1102.44,1
44136,,43,Sanitár,PZ,696,168,136,677.79,1
44136,,43,Zodpovedný farmaceut,PZ,1800,168,96,2257.58,1
44136,,45,Dohoda,dohoda,0,0,0,280.58,0.25
44136,,45,Farmaceut,PZ,1100,168,152,1068.85,1
44136,RD,45,Farmaceut,PZ,1230,168,0,0,1
44136,,45,Farmaceut,PZ,1100,168,128,1081.83,1
44136,,45,Farmaceut,PZ,1230,168,140,1294.05,1
44136,RD,45,Laborant,PZ,870,168,0,0,1
44136,,45,Laborant,PZ,928,168,120,1059.58,1
44136,,45,Laborant,PZ,928,168,128,1105.51,1
44136,,45,Zodpovedný farmaceut,PZ,1800,168,141,1732.76,1
44136,,46,Farmaceut,PZ,1300,168,80,599.48,1
44136,RD,46,Farmaceut,PZ,1170,168,0,0,1
44136,,46,Farmaceut,PZ,1300,168,141.5,1345.95,1
44136,,46,Laborant,PZ,928,168,152,833.57,1
44136,,46,Laborant,PZ,928,168,120,816.61,1
44136,RD,46,Laborant,PZ,700,168,0,0,1
44136,,46,Sanitár,PZ,696,168,144,644.27,1
44136,RD,46,Zodpovedný farmaceut,PZ,1700,168,0,0,1
44136,,46,Zodpovedný farmaceut,PZ,1800,168,136,1828.04,1
44136,,47,Farmaceut,PZ,1350,168,0,153.03,1
44136,,47,Farmaceut,PZ,1600,168,164.5,1976.59,1
44136,,47,Farmaceut,PZ,1300,168,126,2173.75,1
44136,,47,Laborant,PZ,928,168,120,1276.39,1
44136,,47,Laborant,PZ,928,168,120,1040.59,1
44136,,47,Laborant,PZ,928,168,136,1084.32,1
44136,,47,Sanitár,PZ,696,168,88,703.9,1
44136,RD,47,Zodpovedný farmaceut,PZ,1726,168,0,0,1
44136,,48,Farmaceut,PZ,1300,168,116,1913.18,1
44136,,48,Laborant,PZ,928,168,161,1013.96,1
44136,MD,48,Laborant,PZ,928,168,0,0,1
44136,,48,Laborant,PZ,928,168,161,978.97,1
44136,,48,Sanitár,PZ,696,168,144,682.3,1
44136,,48,Zodpovedný farmaceut,PZ,1710,168,103.5,2520.72,1
44136,,49,Farmaceut,PZ,1380,168,136,1375.29,1
44136,,49,Laborant,PZ,928,168,128,1059.13,1
44136,,49,Laborant,PZ,928,168,136,1053.93,1
44136,,49,Laborant,PZ,928,168,104,1178.31,1
44136,,49,Sanitár,PZ,696,168,120,650.86,1
44136,,49,Zodpovedný farmaceut,PZ,1800,168,136,1838.42,1
44136,,50,Laborant,PZ,928,168,144,1020.54,1
44136,,50,Sanitár,PZ,522,126,90,533.26,0.75
44136,,50,Zodpovedný farmaceut,PZ,1750,168,130,2357.48,1
44136,,51,Dohoda,dohoda,0,0,0,388.8,0.25
44136,,51,Farmaceut,PZ,1050,168,152,814.21,1
44136,,51,Farmaceut,PZ,1300,168,140,1407.21,1
44136,,51,Farmaceut,PZ,1200,168,120,1141.84,1
44136,MD,51,Farmaceut,PZ,1300,168,0,0,1
44136,RD,51,Zodpovedný farmaceut,PZ,1450,168,0,0,1
44136,,51,Zodpovedný farmaceut,PZ,200,21,13,180.7,0.13
44136,,52,Dohoda,dohoda,0,0,0,229,0.5
44136,,52,Farmaceut,PZ,1200,168,152,1414.61,1
44136,,52,Farmaceut,PZ,1250,168,150,1424.17,1
44136,RD,52,Farmaceut,PZ,1200,168,0,0,1
44136,,52,Laborant,PZ,928,168,138,1061.15,1
44136,RD,52,Laborant,PZ,832,168,0,0,1
44136,,52,Laborant,PZ,928,168,128.5,1035.23,1
44136,,52,Laborant,PZ,928,168,136,1197.78,1
44136,,52,Sanitár,PZ,696,168,136,660.29,1
44136,,52,Zodpovedný farmaceut,PZ,1800,168,130.5,1849.05,1
44136,,54,Dohoda,dohoda,0,0,0,0,0.25
44136,,54,Dohoda,dohoda,0,0,0,70.38,0.25
44136,,54,Dohoda,dohoda,0,0,0,0,0.25
44136,,54,Farmaceut,PZ,1300,168,160,1395.37,1
44136,RD,54,Farmaceut,PZ,1300,168,0,0,1
44136,,54,Farmaceut,PZ,650,84,80,899.51,0.5
44136,,54,Farmaceut,PZ,1300,168,136,1440.42,1
44136,,54,Farmaceut,PZ,1500,168,144,1779.51,1
44136,,54,Laborant,PZ,928,168,144,1032.51,1
44136,,54,Laborant,PZ,968,168,136,1120.23,1
44136,,54,Laborant,PZ,968,168,124,1136.15,1
44136,,54,Laborant,PZ,968,168,116,1203.94,1
44136,,54,Sanitár,PZ,696,168,112,682.36,1
44136,,54,Zodpovedný farmaceut,PZ,1800,168,120,1876.39,1
44136,MD,54,Zodpovedný farmaceut,PZ,1700,168,0,0,1
44136,,55,Dohoda,dohoda,0,0,0,190.8,0.25
44136,,55,Farmaceut,PZ,1250,168,160.5,1810.46,1
44136,MD,55,Farmaceut,PZ,1500,168,0,0,1
44136,,55,Farmaceut,PZ,1500,168,128,1562.96,1
44136,,55,Farmaceut,PZ,165,21,7,389.48,0.13
44136,,55,Farmaceut,PZ,1660,168,160,1606.6,1
44136,,55,Laborant,PZ,237.5,42,40,222.65,0.25
44136,,55,Laborant,PZ,928,168,152,1081.44,1
44136,,55,Laborant,PZ,928,168,136,1091.48,1
44136,,55,Sanitár,PZ,696,168,0,0,1
44136,,55,Zodpovedný farmaceut,PZ,1760,168,144,1944.2,1
44136,,56,Farmaceut,PZ,1300,168,109.5,1314.52,1
44136,RD,56,Farmaceut,PZ,1280,168,0,0,1
44136,,56,Farmaceut,PZ,1400,168,96,1551.94,1
44136,,56,Farmaceut,PZ,1250,168,152,1403.02,1
44136,,56,Laborant,PZ,928,168,128,1044.13,1
44136,MD,56,Laborant,PZ,768,168,0,0,1
44136,RD,56,Laborant,PZ,870,168,0,0,1
44136,,56,THP,PZ,696,168,149.5,787.67,1
44136,,56,Zodpovedný farmaceut,PZ,1740,168,157,2110.78,1
44136,,57,Sanitár,PZ,696,168,144,644.03,1
44136,,57,Zodpovedný farmaceut,PZ,1650,168,160,1737.26,1
44136,RD,57,Zodpovedný farmaceut,PZ,250,21,0,0,0.13
44136,,58,Farmaceut,PZ,1450,168,160,1353.43,1
44136,,58,Farmaceut,PZ,1400,168,160,1120.38,1
44136,,58,Laborant,PZ,940,168,152,810.49,1
44136,,58,Sanitár,PZ,696,168,160,632.52,1
44136,,58,Zodpovedný farmaceut,PZ,160,21,20,132.9,0.13
44136,MD,58,Zodpovedný farmaceut,PZ,1600,168,0,0,1
44136,,59,Farmaceut,PZ,1350,168,149,1377.45,1
44136,,59,Laborant,PZ,928,168,152,875.17,1
44136,,59,Laborant,PZ,928,168,152,933.79,1
44136,,59,Sanitár,PZ,696,168,160,656.97,1
44136,,59,Zodpovedný farmaceut,PZ,1750,168,121,1893.97,1
44136,,61,Dohoda,dohoda,0,0,0,0,0.5
44136,,61,Farmaceut,PZ,1300,168,161,1442.53,1
44136,RD,61,Farmaceut,PZ,1250,168,0,0,1
44136,,61,Farmaceut,PZ,1400,168,130.5,1709.37,1
44136,,61,Farmaceut,PZ,1400,168,136,1610.05,1
44136,,61,Laborant,PZ,928,168,144,634.48,1
44136,,61,Laborant,PZ,928,168,160,1086,1
44136,,61,Laborant,PZ,928,168,112,1296.68,1
44136,MD,61,Laborant,PZ,928,168,0,0,1
44136,,61,Sanitár,PZ,696,168,0,0,1
44136,,61,Sanitár,PZ,696,168,152,516,1
44136,,61,Zodpovedný farmaceut,PZ,1980,168,109.5,2220.22,1
44136,,62,Dohoda,dohoda,0,0,0,0,0.25
44136,,62,Dohoda,dohoda,0,0,0,45.2,0.5
44136,MD,62,Farmaceut,PZ,1200,168,0,56.02,1
44136,,62,Farmaceut,PZ,1300,168,144.5,1563.52,1
44136,RD,62,Farmaceut,PZ,1100,168,0,0,1
44136,RD,62,Laborant,PZ,832,168,0,0,1
44136,,62,Laborant,PZ,928,168,161,1216.85,1
44136,,62,Laborant,PZ,928,168,156.5,1144.64,1
44136,RD,62,Sanitár,PZ,624,168,0,0,1
44136,,62,Sanitár,PZ,174,42,38,254.54,0.25
44136,,62,Zodpovedný farmaceut,PZ,1850,168,140,2554.65,1
44136,,63,Farmaceut,PZ,1325,168,163.5,1388.95,1
44136,,63,Laborant,PZ,928,168,151.5,1006.74,1
44136,,63,Laborant,PZ,928,168,132,1036.97,1
44136,,63,Sanitár,PZ,696,168,13,184.08,1
44136,,63,Zodpovedný farmaceut,PZ,1650,168,114.5,1739.59,1
44136,,64,Dohoda,dohoda,0,0,0,160.45,0.5
44136,,64,Dohoda,dohoda,0,0,0,318.82,0.25
44136,,64,Farmaceut,PZ,1300,168,160,1614.52,1
44136,,64,Farmaceut,PZ,1200,168,136,1478.29,1
44136,,64,Laborant,PZ,928,168,142,1073.23,1
44136,,64,Laborant,PZ,928,168,112,910.83,1
44136,RD,64,Laborant,PZ,768,168,0,0,1
44136,,64,Laborant,PZ,928,168,113,1076.54,1
44136,,64,Sanitár,PZ,696,168,136,677.9,1
44136,,64,Zodpovedný farmaceut,PZ,1850,168,4.5,42.1,1
44136,,65,Dohoda,dohoda,0,0,0,0,0.25
44136,,65,Dohoda,dohoda,0,0,0,0,0.25
44136,,65,Farmaceut,PZ,1300,168,128,1483.65,1
44136,,65,Sanitár,PZ,174,42,38,138.61,0.25
44136,,65,Zodpovedný farmaceut,PZ,1820,168,144,2103.18,1
44136,,66,Dohoda,dohoda,0,0,0,258.14,0.25
44136,,66,Dohoda,dohoda,0,0,0,162.53,0.25
