obdobie,md,stredisko,funkcia,ppv,mzda,fond,hodiny,vyplata,uvazok
44166,,27,Farmaceut,PZ,1250,184,87,675.03,1
44166,,27,Farmaceut,PZ,1300,184,168,972.59,1
44166,MD,27,Farmaceut,PZ,1250,184,0,236.77,1
44166,RD,27,Laborant,PZ,768,184,0,0,1
44166,,27,Laborant,PZ,928,184,161,1087.19,1
44166,,27,Laborant,PZ,950,184,177,1061.32,1
44166,,27,Laborant,PZ,928,184,0,61.04,1
44166,,27,Laborant,PZ,928,184,168,1255.34,1
44166,,27,Sanitár,PZ,696,184,160,559.95,1
44166,,27,Zodpovedný farmaceut,PZ,250,23,18,280.28,0.13
44166,MD,27,Zodpovedný farmaceut,PZ,1850,184,0,385.02,1
44166,,27,Zodpovedný farmaceut,PZ,1850,184,172.5,1883.63,1
44166,,29,Farmaceut,PZ,1300,184,128,1683.16,1
44166,RD,29,Farmaceut,PZ,1250,184,0,0,1
44166,,29,Farmaceut,PZ,1300,184,136,2090.05,1
44166,,29,Farmaceut,PZ,1250,184,155.5,1543.38,1
44166,,29,Farmaceut,PZ,1300,184,152,1353.64,1
44166,RD,29,Farmaceut,PZ,392,69,0,38.14,0.38
44166,,29,Farmaceut,PZ,1300,184,144,1587.37,1
44166,,29,Laborant,PZ,928,184,64,771.44,1
44166,,29,Laborant,PZ,928,184,136,1012.78,1
44166,,29,Laborant,PZ,928,184,140,911.35,1
44166,,29,Laborant,PZ,928,184,152,834.71,1
44166,RD,29,Laborant,PZ,928,184,0,0,1
44166,,29,Laborant,PZ,928,184,160,1223.46,1
44166,,29,Laborant,PZ,928,184,0,113.17,1
44166,,29,Laborant,PZ,928,184,144,1137.35,1
44166,,29,Sanitár,PZ,696,184,136,606.7,1
44166,,29,Zodpovedný farmaceut,PZ,2020,184,155,2532.05,1
44166,RD,29,Zodpovedný farmaceut,PZ,2000,184,0,0,1
44166,,30,Dohoda,dohoda,0,0,0,0,0.25
44166,,30,Dohoda,dohoda,0,0,0,0,0.25
44166,,30,Farmaceut,PZ,1570,184,168,1609.83,1
44166,,30,Farmaceut,PZ,1300,184,162.5,1106.56,1
44166,RD,30,Farmaceut,PZ,1300,184,0,0,1
44166,,30,Laborant,PZ,930,184,152,1215.5,1
44166,,30,Laborant,PZ,930,184,152,1258.6,1
44166,,30,Sanitár,PZ,522,138,111,482,0.75
44166,,30,Zodpovedný farmaceut,PZ,1900,184,144,1960.12,1
44166,,31,Dohoda,dohoda,0,0,0,173.2,0.25
44166,,31,Farmaceut,PZ,1260,184,155,1560.08,1
44166,,31,Farmaceut,PZ,1270,184,120,1529.84,1
44166,,31,Laborant,PZ,928,184,148,1179.8,1
44166,,31,Laborant,PZ,928,184,168,1207.25,1
44166,,31,Laborant,PZ,928,184,127,1276.74,1
44166,,31,Sanitár,PZ,696,184,96,646.28,1
44166,,31,Zodpovedný farmaceut,PZ,1820,184,160,2104.41,1
44166,,32,Farmaceut,PZ,1380,184,150,1748.16,1
44166,MD,32,Laborant,PZ,928,184,0,171.59,1
44166,,32,Laborant,PZ,928,184,68,731.19,1
44166,,32,Laborant,PZ,696,138,96,512.41,0.75
44166,,32,Sanitár,PZ,696,184,140,662.99,1
44166,,32,Zodpovedný farmaceut,PZ,1850,184,124,2099.22,1
44166,RD,33,Farmaceut,PZ,1250,184,0,0,1
44166,,33,Farmaceut,PZ,1300,184,152,1649.01,1
44166,,33,Farmaceut,PZ,1300,184,104,1621.19,1
44166,,33,Farmaceut,PZ,1300,184,138,1710.38,1
44166,,33,Laborant,PZ,928,184,165.5,1331.44,1
44166,,33,Laborant,PZ,928,184,152,1291.56,1
44166,,33,Laborant,PZ,928,184,112,1519.35,1
44166,MD,33,Laborant,PZ,928,184,0,0,1
44166,,33,Sanitár,PZ,435,115,80,378.32,0.63
44166,,33,Sanitár,PZ,696,184,128,605.77,1
44166,,33,Zodpovedný farmaceut,PZ,1910,184,144,2035.03,1
44166,,34,Dohoda,dohoda,0,0,0,669.9,0.5
44166,,34,Farmaceut,PZ,1450,184,104,1404,1
44166,,34,Farmaceut,PZ,1303,184,163,1501.37,1
44166,,34,Farmaceut,PZ,1200,184,104,846.78,1
44166,,34,Laborant,PZ,978,184,120,1015.36,1
44166,,34,Laborant,PZ,1078,184,168,1299.5,1
44166,RD,34,Laborant,PZ,882,184,0,0,1
44166,RD,34,Laborant,PZ,768,184,0,0,1
44166,,34,Laborant,PZ,928,184,0,721.18,1
44166,RD,34,Laborant,PZ,928,184,0,0,1
44166,,34,Laborant,PZ,948,184,152,1231.38,1
44166,,34,Sanitár,PZ,696,184,168,597.25,1
44166,,34,Zodpovedný farmaceut,PZ,1750,184,160,1957.88,1
44166,,35,Dohoda,dohoda,0,0,0,194.99,0.25
44166,,35,Farmaceut,PZ,1400,184,136,1485.88,1
44166,,35,Laborant,PZ,970,184,166,1094.1,1
44166,,35,Sanitár,PZ,696,184,144,525.12,1
44166,,35,Zodpovedný farmaceut,PZ,1852,184,131.5,1934.75,1
44166,,36,Farmaceut,PZ,1470,184,124,2077.45,1
44166,,36,Farmaceut,PZ,1350,184,173,1878.05,1
44166,,36,Farmaceut,PZ,1300,138,120,1575.48,0.75
44166,RD,36,Farmaceut,PZ,1400,184,0,0,1
44166,,36,Laborant,PZ,928,184,163,1501.22,1
44166,,36,Laborant,PZ,928,184,167,1754.67,1
44166,,36,Laborant,PZ,928,184,186.5,1393.35,1
44166,MD,36,Laborant,PZ,696,184,0,0,1
44166,RD,36,Laborant,PZ,915,184,0,0,1
44166,,36,Laborant,PZ,928,184,170.5,1370.91,1
44166,,36,Sanitár,PZ,696,184,160,572.46,1
44166,,36,Zodpovedný farmaceut,PZ,1900,184,128,2503.81,1
44166,,37,Dohoda,dohoda,0,0,0,84.37,0.25
44166,,37,Farmaceut,PZ,1100,184,140,1169.45,1
44166,,37,Farmaceut,PZ,1270,184,140,1524.96,1
44166,,37,Farmaceut,PZ,1300,184,168,1535.45,1
44166,RD,37,Laborant,PZ,875,184,0,0,1
44166,,37,Sanitár,PZ,696,184,160,573.28,1
44166,,37,Zodpovedný farmaceut,PZ,1900,184,120,2089.38,1
44166,,38,Farmaceut,PZ,1350,184,168,1682.13,1
44166,RD,38,Farmaceut,PZ,1230,184,0,0,1
44166,,38,Farmaceut,PZ,1250,184,171,1510.43,1
44166,MD,38,Farmaceut,PZ,1290,184,0,264.23,1
44166,RD,38,Farmaceut,PZ,1180,184,0,0,1
44166,,38,Farmaceut,PZ,1200,184,160,1501.84,1
44166,MD,38,Laborant,PZ,608,184,0,0,1
44166,,38,Laborant,PZ,928,184,164,1254.31,1
44166,,38,Laborant,PZ,928,184,160,1366.8,1
44166,,38,Laborant,PZ,928,184,168,1249.91,1
44166,,38,Sanitár,PZ,696,184,162,606.22,1
44166,,38,Zodpovedný farmaceut,PZ,1670,184,147,1965.97,1
44166,,39,Farmaceut,PZ,1044,184,136,1241.38,1
44166,,39,Farmaceut,PZ,1044,184,163,1282.23,1
44166,,39,Farmaceut,PZ,1300,184,112,1169.95,1
44166,RD,39,Farmaceut,PZ,1355,184,0,0,1
44166,,39,Farmaceut,PZ,1200,184,148.5,1287.82,1
44166,,39,Laborant,PZ,928,184,168,1085.69,1
44166,,39,Laborant,PZ,928,184,144,1079.91,1
44166,,39,Laborant,PZ,945,184,136,1183.97,1
44166,,39,Laborant,PZ,928,184,163,1133.63,1
44166,,39,THP,PZ,722,184,128,658.42,1
44166,,39,Zodpovedný farmaceut,PZ,1800,184,152,1807,1
44166,,40,Farmaceut,PZ,1150,138,84,1105.97,0.75
44166,MD,40,Laborant,PZ,768,184,0,0,1
44166,,40,Laborant,PZ,928,184,164,1099.56,1
44166,,40,Sanitár,PZ,696,184,156,580.14,1
44166,,40,Zodpovedný farmaceut,PZ,1720,184,158,2151.34,1
44166,,41,Dohoda,dohoda,0,0,0,301.32,0.5
44166,,41,Farmaceut,PZ,1500,184,98,1797.85,1
44166,MD,41,Farmaceut,PZ,1500,184,0,0,1
44166,RD,41,Farmaceut,PZ,1450,184,0,0,1
44166,,41,Farmaceut,PZ,1150,138,96,1195.64,0.75
44166,,41,Farmaceut,PZ,1380,138,80.5,1473.63,0.75
44166,,41,Farmaceut,PZ,1250,184,130,1041.02,1
44166,,41,Farmaceut,PZ,1300,184,164,1565.34,1
44166,,41,Farmaceut,PZ,1380,184,171.5,1643.93,1
44166,,41,Laborant,PZ,928,184,152,1086.81,1
44166,,41,Laborant,PZ,928,184,160,1064.08,1
44166,,41,Laborant,PZ,950,184,168,1048.85,1
44166,,41,Sanitár,PZ,696,184,141,601.62,1
44166,RD,41,Sanitár,PZ,668,184,0,0,1
44166,,41,Sanitár,PZ,696,184,168,589.28,1
44166,,41,THP,PZ,696,184,144,622.7,1
44166,,41,Zodpovedný farmaceut,PZ,2250,184,88,1972.69,1
44166,,42,Farmaceut,PZ,940,138,96,966.58,0.75
44166,,42,Farmaceut,PZ,1200,184,152,810.56,1
44166,,42,Farmaceut,PZ,1270,184,168,1492.59,1
44166,,42,Farmaceut,PZ,1280,184,171,1510.81,1
44166,,42,Laborant,PZ,928,184,168,1143.79,1
44166,,42,Laborant,PZ,1000,184,66,783.31,1
44166,,42,Laborant,PZ,1000,184,171,1236.18,1
44166,,42,Sanitár,PZ,736,184,168,605.65,1
44166,,42,Zodpovedný farmaceut,PZ,1660,184,171,1834.13,1
44166,RD,43,Farmaceut,PZ,1450,184,0,0,1
44166,,43,Farmaceut,PZ,1395,184,168,1652.56,1
44166,,43,Farmaceut,PZ,1350,184,162,1877.79,1
44166,,43,Farmaceut,PZ,1300,184,72,851.27,1
44166,,43,Laborant,PZ,928,184,152,1254.56,1
44166,,43,Laborant,PZ,928,184,164,849.51,1
44166,,43,Laborant,PZ,928,184,132,1355.8,1
44166,,43,Laborant,PZ,928,184,152,1211.76,1
44166,,43,Sanitár,PZ,696,184,104,687,1
44166,,43,Zodpovedný farmaceut,PZ,1800,184,112,2238.89,1
44166,,45,Dohoda,dohoda,0,0,0,294.61,0.25
44166,,45,Farmaceut,PZ,1100,184,152,1272.04,1
44166,RD,45,Farmaceut,PZ,1230,184,0,0,1
44166,,45,Farmaceut,PZ,1100,184,152,1281.67,1
44166,,45,Farmaceut,PZ,1230,184,132,1563.95,1
44166,RD,45,Laborant,PZ,870,184,0,0,1
44166,,45,Laborant,PZ,928,184,120,1200.52,1
44166,,45,Laborant,PZ,928,184,148,1186.26,1
44166,,45,Zodpovedný farmaceut,PZ,1800,184,144,1884.45,1
44166,,46,Farmaceut,PZ,1300,184,137,934.47,1
44166,RD,46,Farmaceut,PZ,1170,184,0,0,1
44166,,46,Farmaceut,PZ,1300,184,144,1500.29,1
44166,,46,Laborant,PZ,928,184,148,1072.89,1
44166,,46,Laborant,PZ,928,184,136,1044.95,1
44166,RD,46,Laborant,PZ,700,184,0,0,1
44166,,46,Sanitár,PZ,696,184,113,549.58,1
44166,RD,46,Zodpovedný farmaceut,PZ,1700,184,0,0,1
44166,,46,Zodpovedný farmaceut,PZ,1800,184,84,1409.57,1
44166,,47,Dohoda,dohoda,0,0,0,200.41,0.25
44166,,47,Farmaceut,PZ,1350,184,0,390.65,1
44166,,47,Farmaceut,PZ,1600,184,88,1306.67,1
44166,,47,Farmaceut,PZ,1300,184,155,1859.82,1
44166,,47,Laborant,PZ,928,184,88,1106.99,1
44166,,47,Laborant,PZ,928,184,139,1188.87,1
44166,,47,Laborant,PZ,928,184,152,1173.95,1
44166,,47,Sanitár,PZ,696,184,168,608.21,1
44166,RD,47,Zodpovedný farmaceut,PZ,1726,184,0,0,1
44166,,48,Farmaceut,PZ,1300,184,91,2126.6,1
44166,,48,Laborant,PZ,928,184,186.5,1170.32,1
44166,MD,48,Laborant,PZ,928,184,0,256.51,1
44166,,48,Laborant,PZ,928,184,145,1260.98,1
44166,,48,Sanitár,PZ,696,184,128,611.84,1
44166,,48,Zodpovedný farmaceut,PZ,1710,184,159,2538.57,1
44166,,49,Farmaceut,PZ,1380,184,161,1636.35,1
44166,,49,Laborant,PZ,928,184,174,1121.75,1
44166,,49,Laborant,PZ,928,184,149.5,1272.2,1
44166,,49,Laborant,PZ,928,184,136,1063.13,1
44166,,49,Sanitár,PZ,696,184,152,600.84,1
44166,,49,Zodpovedný farmaceut,PZ,1800,184,164,2129.24,1
44166,,50,Laborant,PZ,928,184,156.5,1043.11,1
44166,,50,Sanitár,PZ,522,138,108,419.72,0.75
44166,,50,Zodpovedný farmaceut,PZ,1750,184,151,1991.32,1
44166,,51,Dohoda,dohoda,0,0,0,233.28,0.25
44166,,51,Farmaceut,PZ,1300,184,0,74.11,1
44166,,51,Farmaceut,PZ,1050,184,144,729.5,1
44166,,51,Farmaceut,PZ,1300,184,128,1543.97,1
44166,,51,Farmaceut,PZ,1200,184,88,883.43,1
44166,MD,51,Farmaceut,PZ,1300,184,0,0,1
44166,RD,51,Zodpovedný farmaceut,PZ,1450,184,0,0,1
44166,,51,Zodpovedný farmaceut,PZ,200,23,18,152.84,0.13
44166,,52,Dohoda,dohoda,0,0,0,340.7,0.5
44166,,52,Farmaceut,PZ,1200,184,72,1291.49,1
44166,,52,Farmaceut,PZ,1250,184,152,1534.99,1
44166,RD,52,Farmaceut,PZ,1200,184,0,0,1
44166,,52,Laborant,PZ,928,184,123,1295.64,1
44166,RD,52,Laborant,PZ,832,184,0,0,1
44166,,52,Laborant,PZ,928,184,101.5,971.74,1
44166,,52,Laborant,PZ,928,184,169.5,1305.82,1
44166,,52,Sanitár,PZ,696,184,150.5,585.35,1
44166,,52,Zodpovedný farmaceut,PZ,1800,184,61.5,953.65,1
44166,,54,Dohoda,dohoda,0,0,0,45.25,0.25
44166,,54,Dohoda,dohoda,0,0,0,174.51,0.25
44166,,54,Dohoda,dohoda,0,0,0,15.2,0.25
44166,,54,Farmaceut,PZ,1300,184,178,1553.35,1
44166,RD,54,Farmaceut,PZ,1300,184,0,0,1
44166,,54,Farmaceut,PZ,650,92,76,959.41,0.5
44166,,54,Farmaceut,PZ,1300,184,173.5,1709.5,1
44166,,54,Farmaceut,PZ,1500,184,152,1653.16,1
44166,,54,Laborant,PZ,928,184,128,1041.28,1
44166,,54,Laborant,PZ,968,184,169.5,1186.35,1
44166,,54,Laborant,PZ,968,184,80,651.71,1
44166,,54,Laborant,PZ,968,184,171,1146.05,1
44166,,54,Sanitár,PZ,696,184,160,569.81,1
44166,,54,Zodpovedný farmaceut,PZ,1800,184,163.5,2052.93,1
44166,MD,54,Zodpovedný farmaceut,PZ,1700,184,0,0,1
44166,,55,Dohoda,dohoda,0,0,0,210.18,0.25
44166,,55,Farmaceut,PZ,1250,184,152,1495.63,1
44166,MD,55,Farmaceut,PZ,1500,184,0,301.98,1
44166,,55,Farmaceut,PZ,1500,184,164,1289.29,1
44166,,55,Farmaceut,PZ,165,23,21,163.64,0.13
44166,,55,Farmaceut,PZ,1660,184,140,1801.31,1
44166,,55,Laborant,PZ,237.5,46,42,475.1,0.25
44166,,55,Laborant,PZ,928,184,163,1225.59,1
44166,,55,Laborant,PZ,928,184,160,1229.37,1
44166,,55,Sanitár,PZ,696,184,0,0,1
44166,,55,Zodpovedný farmaceut,PZ,1760,184,152,1872.47,1
44166,,56,Farmaceut,PZ,1300,184,77,779.97,1
44166,RD,56,Farmaceut,PZ,1280,184,0,0,1
44166,,56,Farmaceut,PZ,1400,184,160.5,1616.66,1
44166,,56,Farmaceut,PZ,1250,184,137,1612.74,1
44166,,56,Laborant,PZ,928,184,0,272.26,1
44166,,56,Laborant,PZ,928,184,136.5,1503.38,1
44166,MD,56,Laborant,PZ,768,184,0,0,1
44166,RD,56,Laborant,PZ,870,184,0,0,1
44166,,56,THP,PZ,696,184,132,729.34,1
44166,,56,Zodpovedný farmaceut,PZ,1740,184,202,2466.16,1
44166,,57,Sanitár,PZ,696,184,124,572.21,1
44166,,57,Zodpovedný farmaceut,PZ,1650,184,140,1751.19,1
44166,RD,57,Zodpovedný farmaceut,PZ,250,23,0,0,0.13
44166,,58,Farmaceut,PZ,1400,184,152,1406.46,1
44166,,58,Laborant,PZ,940,184,152,1065.41,1
44166,,58,Sanitár,PZ,696,184,160,548.53,1
44166,,58,Zodpovedný farmaceut,PZ,1450,184,168,1672.61,1
44166,MD,58,Zodpovedný farmaceut,PZ,1600,184,0,476.75,1
44166,,59,Farmaceut,PZ,1350,184,160,1347.87,1
44166,MD,59,Laborant,PZ,928,184,96,720.68,1
44166,,59,Laborant,PZ,928,184,124,917.74,1
44166,,59,Sanitár,PZ,696,184,144,505.81,1
44166,,59,Zodpovedný farmaceut,PZ,1750,184,157,1600.82,1
44166,,61,Dohoda,dohoda,0,0,0,0,0.5
44166,,61,Farmaceut,PZ,1300,184,121,1116.19,1
44166,RD,61,Farmaceut,PZ,1250,184,0,0,1
44166,,61,Farmaceut,PZ,1400,184,152,1701.8,1
44166,,61,Farmaceut,PZ,1400,184,164,1823.28,1
44166,,61,Laborant,PZ,928,184,160,619.76,1
44166,,61,Laborant,PZ,928,184,172,1279.91,1
44166,,61,Laborant,PZ,928,184,168,1249.08,1
44166,MD,61,Laborant,PZ,928,184,0,0,1
44166,,61,Sanitár,PZ,696,184,0,0,1
44166,,61,Sanitár,PZ,696,184,136,548.71,1
44166,,61,Zodpovedný farmaceut,PZ,1980,184,70,1520.25,1
44166,,62,Dohoda,dohoda,0,0,0,0,0.25
44166,,62,Dohoda,dohoda,0,0,0,90.4,0.5
44166,MD,62,Farmaceut,PZ,1200,184,0,0,1
44166,,62,Farmaceut,PZ,1300,184,157,1761.91,1
44166,RD,62,Farmaceut,PZ,1100,184,0,0,1
44166,RD,62,Laborant,PZ,832,184,0,0,1
44166,,62,Laborant,PZ,928,184,148.5,1401.99,1
44166,,62,Laborant,PZ,928,184,180.5,1284.12,1
44166,RD,62,Sanitár,PZ,624,184,0,0,1
44166,,62,Sanitár,PZ,174,46,32,159.08,0.25
44166,,62,Zodpovedný farmaceut,PZ,1850,184,164.5,2698.65,1
44166,,63,Farmaceut,PZ,1325,184,138,1621.87,1
44166,,63,Laborant,PZ,928,184,0,582.91,1
44166,,63,Laborant,PZ,928,184,159.5,1230.85,1
44166,,63,Sanitár,PZ,696,184,60,427.44,1
44166,,63,Zodpovedný farmaceut,PZ,1650,184,159,1955.12,1
44166,,64,Dohoda,dohoda,0,0,0,421.85,0.5
44166,,64,Dohoda,dohoda,0,0,0,608.99,0.25
44166,,64,Farmaceut,PZ,1300,184,110.5,1796.04,1
44166,,64,Farmaceut,PZ,1200,184,159.5,1512.85,1
44166,,64,Laborant,PZ,928,184,149,1272.46,1
44166,,64,Laborant,PZ,928,184,96,893.07,1
